id,timestamp,score,hits,name,player_id,site
651,1761222718446,704,"[[1,0,0],[1,2,0],[0,1,0],[1,1,1],[1,1,1],[0,1,3],[2,3,0],[0,1,3],[2,1,0],[1,3,1],[1,0,1],[1,0,0],[1,2,1],[2,0,3],[1,1,1],[0,0,1],[0,1,1],[1,0,3],[1,0,3],[1,3,1]]",Number One,0,Riate
652,1761222718446,419,"[[1,0,0],[1,2,0],[0,1,0],[1,0,0],[1,1,1],[1,1,1],[1,0,0],[0,1,3],[0,1,0],[0,1,0],[0,0,1],[0,0,1],[0,1,0],[0,1,1],[1,1,1],[0,0,1],[0,1,1],[1,0,1],[0,1,0],[1,3,1]]",Louis CLXXX,5,Riate
653,1761222718446,345,"[[1,0,0],[0,0,1],[0,0,1],[1,1,1],[0,0,1],[1,1,0],[0,1,1],[1,0,0],[0,0,1],[1,3,1],[1,0,1],[0,0,1],[1,1,0],[0,0,0],[0,0,0],[0,0,0],[1,0,1],[1,0,0],[1,1,1],[1,1,1]]",Robull,4,Riate
654,1761222718446,342,"[[1,0,0],[0,0,1],[0,1,0],[0,0,1],[0,1,0],[1,0,1],[2,3,0],[0,0,3],[0,0,1],[0,0,1],[1,0,0],[0,0,0],[1,2,1],[1,0,0],[1,0,0],[0,0,0],[0,1,1],[1,0,3],[0,0,1],[1,0,0]]",Dart Simpson,3,Riate
655,1761222718446,314,"[[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[0,0,0],[0,1,1],[1,0,1],[0,1,0],[1,0,0],[0,2,0],[2,0,3],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[1,0,3],[0,3,0]]",Elina,1002,Riate
656,1761222718446,222,"[[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,1],[0,1,3],[1,0,0],[1,0,0],[2,1,0],[1,0,2],[0,0,0],[1,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,1],[1,0,0],[0,0,0],[2,0,0],[0,1,0]]",Cramomille,7,Riate
657,1761567351844,563,"[[0,3,0],[0,3,3],[0,0,1],[1,3,0],[1,1,1],[0,0,1],[0,3,1],[0,3,0],[1,0,2],[1,1,1],[0,1,0],[1,1,0],[1,0,0],[1,3,0],[1,0,1],[2,1,1],[0,2,1],[3,0,1],[1,1,0],[1,1,0]]",Number One,0,Riate
658,1761567351844,372,"[[0,3,0],[0,3,3],[0,0,1],[1,3,0],[0,0,0],[0,0,1],[0,1,0],[1,0,1],[1,0,2],[1,1,0],[0,0,0],[1,1,0],[1,0,0],[1,3,0],[0,1,0],[2,1,1],[0,1,1],[1,0,0],[1,1,0],[0,0,0]]",Robull,4,Riate
659,1761567351844,368,"[[0,1,0],[0,1,0],[0,0,0],[0,0,1],[1,1,1],[1,0,0],[0,3,1],[0,3,0],[1,1,1],[1,1,1],[0,0,0],[0,1,0],[1,0,0],[0,1,1],[0,0,1],[0,0,0],[0,2,1],[3,0,1],[0,0,0],[1,1,0]]",Louis CLXXX,5,Riate
660,1761567351844,145,"[[0,0,1],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,2,0],[0,1,0],[1,1,0],[0,1,0],[0,1,0],[0,0,0],[0,0,0],[1,0,1],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[0,0,1]]",Chloé,8,Riate
661,1761578349705,544,"[[1,2,0],[1,2,0],[1,0,0],[3,1,1],[3,1,1],[0,1,1],[3,3,0],[0,1,0],[1,1,1],[0,1,3],[0,1,1],[1,1,0],[2,0,1],[0,1,1],[1,1,0],[3,0,1],[1,0,0],[1,0,1],[1,0,1],[0,0,3]]",Number One,0,Riate
662,1761578349705,479,"[[1,2,0],[1,2,0],[1,0,0],[2,0,1],[3,1,1],[0,0,0],[3,3,0],[0,1,0],[1,1,1],[1,1,0],[0,1,0],[1,1,0],[2,0,1],[0,1,0],[1,1,0],[3,0,1],[0,0,1],[1,0,1],[1,0,1],[0,0,3]]",Louis CLXXX,5,Riate
663,1761578349705,282,"[[0,0,0],[0,0,1],[0,0,0],[3,1,1],[0,1,1],[0,1,1],[1,1,0],[0,1,0],[0,0,0],[0,1,3],[0,1,1],[1,0,0],[0,1,0],[0,1,1],[1,0,0],[1,1,0],[1,0,0],[0,0,1],[0,1,0],[0,0,0]]",Robull,4,Riate
664,1761654681322,564,"[[0,3,0],[1,1,0],[1,3,1],[1,0,1],[1,0,1],[0,0,3],[1,1,1],[0,0,3],[3,0,1],[3,1,1],[1,0,3],[1,1,0],[0,1,0],[3,0,1],[0,1,0],[0,1,0],[0,1,0],[1,1,1],[0,1,3],[1,1,1]]",Number One,0,Riate
665,1761654681322,509,"[[0,3,0],[1,0,0],[1,1,1],[1,0,1],[1,0,1],[0,0,3],[1,1,1],[1,0,0],[3,0,1],[3,1,1],[1,0,3],[1,1,0],[0,0,0],[3,0,1],[0,1,0],[0,1,0],[0,1,0],[0,1,1],[0,1,3],[1,1,1]]",Robull,4,Riate
666,1761654681322,386,"[[0,0,0],[1,1,0],[1,3,1],[1,0,0],[0,0,1],[1,1,1],[0,0,3],[0,0,3],[0,1,0],[3,0,1],[0,0,0],[0,1,1],[0,1,0],[0,1,1],[0,1,0],[0,1,0],[0,0,1],[1,1,1],[1,0,0],[3,0,0]]",Louis CLXXX,5,Riate
667,1762172979442,759,"[[1,1,1],[0,1,2],[1,1,0],[0,3,1],[1,0,1],[0,1,1],[1,1,1],[0,1,1],[0,3,0],[1,1,1],[0,2,1],[1,0,3],[0,2,1],[3,0,1],[3,0,3],[1,0,1],[0,3,3],[1,1,1],[2,0,0],[3,3,0]]",Number One,0,Riate
668,1762172979442,526,"[[1,1,1],[0,0,1],[1,0,0],[2,0,1],[1,1,0],[0,1,1],[1,1,1],[0,1,0],[1,0,0],[0,0,3],[0,2,1],[1,0,0],[1,0,1],[1,1,0],[3,0,3],[0,1,0],[0,1,0],[1,0,1],[0,1,1],[3,3,0]]",Robull,4,Riate
669,1762172979442,398,"[[0,0,1],[0,1,2],[0,0,0],[0,1,1],[1,0,0],[0,1,1],[0,1,1],[0,1,1],[0,1,0],[1,1,1],[1,0,0],[0,1,0],[0,0,1],[3,0,1],[1,0,1],[1,0,1],[1,1,1],[1,1,1],[2,0,0],[0,0,0]]",Dart Simpson,3,Riate
670,1762172979442,363,"[[0,1,0],[0,0,0],[1,1,0],[0,3,1],[1,0,1],[0,1,1],[1,0,0],[0,0,0],[0,0,1],[0,0,0],[0,1,1],[0,0,0],[0,2,1],[0,1,3],[2,0,1],[0,0,0],[0,3,3],[0,0,0],[0,2,0],[0,0,0]]",Darts Vador,2,Riate
671,1762172979442,205,"[[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[1,0,0],[0,1,1],[0,3,0],[0,1,1],[1,0,0],[1,0,3],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,1,1],[0,0,0],[0,0,0],[0,0,1]]",Cramomille,7,Riate
672,1762184596710,542,"[[0,0,1],[1,0,1],[0,1,1],[1,0,1],[1,1,1],[0,0,1],[1,0,0],[0,1,0],[1,1,0],[1,0,1],[1,3,0],[3,0,0],[1,1,1],[1,2,0],[1,1,1],[3,0,0],[1,3,3],[0,1,0],[1,0,1],[1,0,0]]",Number One,0,Riate
673,1762184596710,355,"[[0,0,0],[1,0,1],[0,1,1],[1,1,0],[1,1,1],[0,1,0],[0,0,1],[0,1,0],[1,1,0],[1,0,1],[0,0,1],[1,0,1],[0,0,0],[1,0,1],[1,1,1],[3,0,0],[0,2,1],[1,0,0],[1,0,1],[0,0,0]]",Dart Simpson,3,Riate
674,1762184596710,345,"[[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[1,0,0],[0,1,0],[0,1,0],[0,0,0],[0,1,1],[0,0,2],[0,0,1],[1,1,1],[1,2,0],[2,1,0],[0,0,2],[1,0,3],[0,0,1],[0,0,0],[1,0,0]]",Robull,4,Riate
675,1762184596710,326,"[[0,0,1],[1,0,1],[0,0,1],[1,0,1],[0,0,1],[0,1,0],[0,1,0],[1,0,0],[1,0,1],[0,0,0],[1,3,0],[0,0,0],[0,0,0],[0,1,0],[0,0,0],[0,2,0],[1,3,3],[0,0,1],[0,0,1],[1,0,0]]",Darts Vador,2,Riate
676,1762184596710,231,"[[0,0,1],[1,0,0],[1,0,0],[1,0,1],[0,0,0],[0,0,1],[1,0,0],[0,0,0],[0,0,0],[0,0,1],[1,1,0],[3,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,1],[3,1,0],[0,1,0],[0,0,1],[0,0,0]]",Cramomille,7,Riate
677,1762259192021,660,"[[3,1,2],[3,1,0],[0,1,2],[1,1,3],[3,2,0],[0,2,2],[2,0,1],[1,2,1],[1,1,1],[1,0,1],[2,0,1],[0,0,1],[0,1,2],[0,3,1],[3,1,0],[2,1,0],[0,3,1],[1,1,0],[1,3,0],[0,1,1]]",Number One,0,Riate
678,1762259192021,454,"[[1,0,3],[0,0,1],[0,1,2],[0,0,1],[0,1,0],[1,0,0],[0,0,0],[0,0,3],[0,0,1],[0,1,0],[0,1,0],[0,0,1],[0,1,1],[1,1,1],[3,1,0],[2,1,0],[0,3,1],[0,1,1],[1,0,1],[1,1,0]]",Dart Simpson,3,Riate
679,1762259192021,437,"[[3,1,2],[3,1,0],[0,0,1],[0,1,1],[3,2,0],[2,1,0],[0,1,1],[1,1,0],[1,1,1],[1,0,1],[0,0,0],[0,0,1],[0,1,2],[0,1,0],[1,0,1],[2,1,0],[0,0,1],[1,1,0],[1,3,0],[0,0,1]]",Hugues,1001,Riate
680,1762259192021,377,"[[0,0,1],[0,0,1],[1,0,1],[0,0,1],[0,0,1],[0,1,0],[2,0,1],[1,2,1],[1,0,0],[0,0,1],[2,0,1],[0,1,0],[1,1,1],[0,3,1],[0,0,1],[0,0,1],[1,1,1],[0,0,0],[0,1,0],[0,1,1]]",Darts Vador,2,Riate
681,1762259192021,333,"[[0,0,0],[0,0,1],[0,0,0],[0,0,1],[0,1,0],[0,2,2],[0,0,0],[0,0,0],[2,0,0],[0,0,0],[0,1,1],[1,0,0],[0,0,3],[1,1,1],[0,0,0],[1,0,0],[0,1,0],[0,1,1],[1,0,3],[0,0,1]]",Robull,4,Riate
682,1762259192021,193,"[[0,0,0],[0,0,0],[1,0,0],[1,1,3],[0,0,0],[0,0,0],[0,0,0],[0,0,3],[0,0,3],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[3,0,0],[1,0,0],[0,0,1],[0,0,1],[1,0,0],[0,0,0],[0,0,0]]",Cramomille,7,Riate
683,1762272513326,477,"[[3,0,0],[3,0,0],[1,0,1],[1,0,1],[1,1,1],[1,0,2],[0,1,0],[1,0,1],[3,0,1],[1,1,0],[1,1,3],[0,0,1],[1,1,1],[1,1,0],[0,1,0],[1,0,3],[1,0,1],[1,0,1],[0,0,1],[1,1,0]]",Number One,0,Riate
684,1762272513326,389,"[[3,0,0],[1,0,1],[0,1,0],[1,0,1],[1,1,1],[1,1,0],[0,1,0],[0,1,0],[1,1,1],[1,1,0],[1,1,3],[0,0,1],[0,0,1],[0,1,0],[0,1,0],[1,0,3],[1,0,1],[1,0,1],[0,0,1],[0,0,1]]",Hugues,1001,Riate
685,1762272513326,276,"[[1,1,0],[3,0,0],[0,1,0],[0,0,1],[0,0,0],[1,0,2],[0,0,0],[0,0,1],[3,0,1],[0,2,0],[0,0,0],[0,0,1],[0,1,0],[1,1,0],[1,0,0],[0,0,0],[1,1,0],[0,0,1],[1,0,0],[1,1,0]]",Cramomille,7,Riate
686,1762272513326,245,"[[1,0,0],[0,0,3],[1,0,1],[0,1,1],[1,0,1],[3,0,0],[0,0,1],[1,0,1],[0,1,0],[0,0,1],[1,1,1],[0,0,0],[1,1,1],[0,1,1],[0,0,0],[0,0,0],[0,0,1],[1,0,0],[1,0,0],[0,0,0]]",Robull,4,Riate
687,1762347264703,643,"[[1,2,1],[0,1,3],[1,0,1],[3,1,0],[3,0,1],[0,3,2],[1,1,1],[0,0,3],[3,0,0],[0,3,0],[1,0,1],[0,3,0],[3,0,1],[3,1,1],[1,3,0],[1,1,0],[1,1,0],[1,1,1],[1,1,1],[1,1,0]]",Number One,0,Riate
688,1762347264703,496,"[[0,0,1],[1,0,0],[1,0,0],[3,1,0],[0,0,1],[0,0,1],[1,1,1],[0,1,0],[1,0,1],[1,0,1],[1,1,0],[0,1,0],[2,1,1],[3,1,1],[1,3,0],[1,1,0],[0,0,1],[0,1,2],[1,1,1],[0,1,0]]",Robull,4,Riate
689,1762347264703,439,"[[1,2,1],[0,0,1],[1,0,1],[1,1,1],[1,0,1],[3,1,0],[0,1,0],[0,0,3],[3,0,0],[0,1,1],[1,0,1],[0,3,0],[3,0,1],[0,0,0],[0,1,1],[0,1,0],[1,1,0],[1,1,1],[0,1,0],[1,1,0]]",Louis CLXXX,5,Riate
690,1762347264703,338,"[[0,0,0],[0,1,3],[1,0,1],[1,0,0],[1,0,0],[1,0,2],[0,1,0],[0,0,1],[1,0,1],[0,3,0],[0,1,0],[0,1,1],[0,1,3],[1,1,0],[1,0,1],[1,0,0],[1,0,0],[0,1,0],[0,1,1],[0,0,0]]",Dart Simpson,3,Riate
691,1762347264703,175,"[[0,1,0],[0,0,0],[0,0,0],[0,0,0],[3,0,1],[0,3,2],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,1,1],[1,1,0],[0,0,1],[0,0,0],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,0,1]]",Cramomille,7,Riate
692,1762355675896,611,"[[0,3,0],[3,0,1],[1,0,2],[1,1,0],[0,1,1],[0,0,3],[1,1,2],[0,1,1],[0,3,1],[0,3,1],[1,0,1],[1,0,1],[0,0,1],[0,3,3],[0,3,1],[1,3,0],[1,0,0],[1,1,1],[1,1,1],[1,0,1]]",Number One,0,Riate
693,1762355675896,356,"[[1,0,1],[3,0,1],[1,1,0],[1,0,1],[1,0,0],[0,0,1],[1,1,2],[0,1,1],[1,1,1],[0,1,0],[1,0,0],[1,1,0],[0,0,0],[1,0,1],[0,1,1],[1,0,0],[0,0,0],[0,0,3],[1,1,1],[1,0,0]]",Dart Simpson,3,Riate
694,1762355675896,341,"[[1,0,0],[0,0,0],[0,1,1],[0,0,0],[0,1,1],[0,0,1],[0,0,1],[1,0,0],[0,3,1],[0,0,0],[1,0,1],[1,0,1],[0,0,0],[1,1,1],[0,3,1],[1,3,0],[1,0,0],[0,0,0],[1,0,1],[0,0,0]]",Louis CLXXX,5,Riate
695,1762355675896,317,"[[0,0,0],[1,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,3],[3,0,0],[0,0,0],[1,1,0],[0,3,1],[0,1,0],[0,0,0],[0,1,0],[0,3,3],[0,0,1],[0,0,1],[0,0,0],[1,0,0],[0,1,0],[1,0,1]]",Cramomille,7,Riate
696,1762355675896,264,"[[0,3,0],[0,0,1],[1,0,2],[1,1,0],[1,0,1],[1,0,0],[0,1,1],[1,0,0],[0,1,0],[1,1,0],[1,0,0],[0,1,0],[0,0,1],[0,0,0],[1,1,0],[0,0,0],[1,0,0],[1,1,1],[2,0,0],[0,0,0]]",Robull,4,Riate
697,1762431929483,571,"[[0,1,3],[0,1,0],[3,0,0],[2,1,0],[2,1,0],[1,1,0],[1,1,2],[1,1,0],[3,0,1],[1,0,0],[1,0,0],[0,1,1],[3,0,0],[1,1,1],[1,1,1],[0,3,0],[0,2,1],[1,2,3],[1,0,0],[1,1,0]]",Number One,0,Riate
698,1762431929483,427,"[[0,0,1],[0,0,1],[3,0,0],[1,0,1],[2,1,0],[1,1,0],[2,1,0],[1,1,0],[3,0,1],[0,0,0],[1,0,0],[0,0,1],[3,0,0],[1,1,1],[1,1,1],[0,1,1],[0,2,1],[0,0,2],[0,0,1],[0,1,0]]",Darts Vador,2,Riate
699,1762431929483,377,"[[0,1,3],[0,1,0],[0,0,0],[2,1,0],[0,1,0],[1,1,0],[1,1,2],[0,0,1],[0,0,1],[0,0,0],[0,0,0],[0,1,0],[0,1,0],[1,1,0],[1,0,0],[0,3,0],[1,0,1],[1,2,3],[1,0,0],[0,1,0]]",Louis CLXXX,5,Riate
700,1762431929483,300,"[[2,1,1],[0,0,0],[1,1,0],[2,0,1],[1,1,1],[1,0,0],[1,0,0],[0,1,0],[0,1,0],[1,0,0],[0,1,0],[0,1,1],[0,0,2],[1,1,1],[1,1,0],[0,0,1],[0,1,1],[0,0,0],[0,0,0],[1,1,0]]",Dart Simpson,3,Riate
701,1762441777432,688,"[[1,3,0],[0,0,2],[1,1,3],[0,1,0],[1,0,1],[1,1,0],[1,1,0],[0,3,0],[0,1,1],[0,1,1],[1,1,1],[0,0,1],[1,3,1],[0,0,0],[3,1,1],[3,1,3],[1,1,0],[0,1,1],[2,1,1],[0,3,3]]",Number One,0,Riate
702,1762441777432,439,"[[1,3,0],[0,0,0],[0,2,1],[0,0,1],[0,1,1],[1,0,0],[1,1,0],[0,0,0],[0,1,1],[1,1,0],[1,1,1],[0,0,0],[1,3,1],[0,0,0],[0,1,1],[1,0,1],[0,0,0],[1,1,0],[1,1,0],[0,3,3]]",Dart Simpson,3,Riate
703,1762441777432,418,"[[0,0,0],[2,0,0],[1,0,0],[0,0,0],[1,0,0],[1,1,0],[1,1,0],[0,0,0],[0,0,0],[1,1,0],[3,0,0],[0,1,0],[0,0,0],[0,0,0],[0,1,0],[3,1,3],[2,0,0],[1,0,0],[2,1,1],[3,0,0]]",Robull,4,Riate
704,1762441777432,380,"[[1,0,0],[0,0,2],[1,1,3],[0,1,0],[1,0,1],[0,0,0],[0,0,0],[0,3,0],[1,0,0],[0,1,1],[1,0,1],[0,0,1],[1,1,1],[0,0,0],[3,1,1],[0,0,1],[1,1,0],[0,1,1],[0,1,0],[1,1,0]]",Louis CLXXX,5,Riate
705,1762786428134,420,"[[0,1,0],[1,1,0],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,1,1],[1,1,0],[0,1,0],[1,1,1],[0,1,0],[1,0,1],[0,0,1],[0,0,1],[1,0,1],[2,0,1],[1,1,0],[0,1,3],[3,0,0],[0,1,1]]",Lonely Dart,,Riate
706,1762950815049,618,"[[3,3,0],[2,1,0],[0,0,3],[0,0,3],[3,0,0],[0,1,3],[1,1,3],[1,1,1],[0,0,3],[2,0,1],[0,1,1],[2,0,1],[0,1,1],[1,1,3],[3,1,0],[0,1,1],[0,2,1],[0,1,1],[1,1,1],[1,1,0]]",Number One,0,Riate
707,1762950815049,430,"[[1,1,3],[1,1,0],[1,0,1],[1,0,0],[0,0,1],[0,0,1],[1,0,0],[1,0,1],[0,0,3],[1,1,0],[1,1,0],[2,0,1],[1,0,1],[1,0,3],[1,1,1],[0,1,0],[1,1,0],[1,0,0],[1,1,1],[0,0,1]]",Louis CLXXX,5,Riate
708,1762950815049,382,"[[0,0,0],[2,1,0],[1,0,0],[0,0,3],[0,0,2],[0,1,3],[0,1,0],[1,1,1],[1,1,0],[2,0,1],[0,1,1],[1,0,0],[0,0,1],[0,0,1],[3,1,0],[1,0,0],[1,1,0],[0,1,0],[0,0,1],[1,1,0]]",Hugues,1001,Riate
709,1762950815049,337,"[[0,0,0],[0,1,0],[0,0,3],[0,0,1],[3,0,0],[0,0,0],[1,1,3],[0,0,0],[1,0,0],[0,1,0],[0,1,0],[0,0,1],[0,1,1],[0,0,1],[1,0,1],[0,1,1],[0,2,1],[0,0,1],[0,0,1],[1,1,0]]",Darts Vador,2,Riate
710,1762950815049,333,"[[3,3,0],[0,3,0],[0,1,1],[0,1,1],[0,1,0],[0,0,0],[1,1,1],[0,0,0],[1,1,0],[0,1,0],[0,1,0],[1,0,0],[0,0,0],[1,1,3],[0,0,0],[1,0,1],[1,1,0],[0,1,1],[1,0,1],[1,0,0]]",Dart Simpson,3,Riate
711,1762964373624,690,"[[1,1,3],[1,1,0],[1,1,0],[0,0,1],[1,0,0],[0,0,1],[0,1,3],[0,0,1],[3,0,0],[1,1,3],[1,1,0],[0,1,2],[3,0,1],[3,1,1],[0,1,3],[1,3,0],[1,1,1],[3,0,0],[1,1,0],[1,1,3]]",Number One,0,Riate
712,1762964373624,461,"[[0,0,0],[1,1,0],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,1,3],[0,1,0],[0,1,0],[3,0,0],[1,1,0],[0,1,2],[1,1,1],[1,0,1],[0,3,1],[1,3,0],[1,1,1],[0,1,0],[1,1,0],[0,0,1]]",Hugues,1001,Riate
713,1762964373624,449,"[[0,3,0],[1,1,0],[1,0,0],[0,0,1],[0,0,0],[0,0,1],[0,1,0],[0,0,1],[1,0,0],[1,1,3],[0,0,1],[0,0,0],[3,0,1],[3,1,0],[0,1,0],[1,1,0],[1,1,0],[1,1,0],[0,1,0],[1,1,3]]",Dart Simpson,3,Riate
714,1762964373624,430,"[[1,1,3],[0,0,0],[1,1,0],[0,0,0],[1,0,0],[0,0,1],[0,1,0],[0,0,1],[3,0,0],[1,1,1],[1,1,0],[0,0,0],[1,1,1],[3,1,1],[0,1,3],[1,0,1],[2,0,0],[0,0,0],[0,1,0],[1,1,1]]",Darts Vador,2,Riate
715,1762964373624,227,"[[0,1,0],[0,0,0],[2,0,0],[0,0,0],[0,0,1],[0,1,0],[0,0,0],[0,0,0],[1,0,1],[0,2,0],[1,1,0],[0,0,0],[1,0,0],[0,3,0],[0,0,0],[0,0,0],[0,0,0],[3,0,0],[0,0,0],[0,1,1]]",Cramomille,7,Riate
716,1763036970083,543,"[[1,0,1],[0,0,1],[0,1,0],[1,1,0],[2,0,2],[0,1,0],[0,3,0],[1,0,1],[1,1,0],[1,1,3],[1,1,0],[0,0,3],[1,0,0],[0,0,0],[1,1,1],[1,3,0],[1,3,1],[0,1,1],[0,1,3],[0,0,1]]",Number One,0,Riate
717,1763036970083,417,"[[1,0,0],[1,0,0],[0,0,0],[1,1,0],[1,0,1],[1,0,0],[0,3,0],[0,1,1],[0,1,1],[3,1,1],[0,1,0],[0,1,0],[1,0,0],[0,0,0],[0,0,0],[1,0,1],[1,3,1],[0,1,1],[0,1,3],[0,1,0]]",Hugues,1001,Riate
718,1763036970083,369,"[[1,0,1],[0,0,1],[0,1,0],[1,1,0],[2,0,2],[0,1,0],[0,0,0],[1,0,1],[1,1,0],[1,1,3],[1,1,0],[0,0,3],[0,0,0],[0,0,0],[1,1,1],[1,1,0],[0,1,1],[0,1,1],[0,0,1],[0,0,1]]",Louis CLXXX,5,Riate
719,1763036970083,237,"[[0,0,0],[0,0,1],[0,1,0],[1,0,0],[1,0,0],[0,0,0],[1,0,0],[0,0,1],[0,0,1],[0,1,0],[0,1,0],[1,0,0],[0,0,0],[0,0,0],[1,1,1],[1,3,0],[0,0,0],[1,0,0],[0,1,0],[0,1,0]]",Cramomille,7,Riate
720,1763038497603,559,"[[0,0,1],[0,1,0],[0,1,1],[0,1,1],[1,1,3],[0,3,0],[0,1,1],[0,1,1],[1,1,1],[3,0,0],[1,0,1],[1,1,1],[1,1,0],[1,1,0],[0,2,0],[1,1,1],[1,0,0],[1,3,2],[0,0,3],[1,1,0]]",Number One,0,Riate
721,1763038497603,436,"[[0,0,0],[0,1,0],[0,1,1],[0,0,0],[3,1,0],[0,3,0],[0,0,0],[1,0,1],[1,1,1],[0,1,1],[1,1,0],[0,1,0],[0,1,0],[0,0,0],[0,2,0],[1,1,1],[0,1,0],[1,3,2],[0,0,3],[1,0,0]]",Louis CLXXX,5,Riate
722,1763038497603,369,"[[0,0,1],[0,0,0],[0,1,0],[0,0,0],[1,1,3],[0,0,0],[0,0,0],[0,1,1],[0,1,1],[3,0,0],[1,0,1],[1,1,1],[0,1,0],[1,1,0],[1,0,0],[0,1,1],[1,0,0],[1,1,1],[0,0,1],[1,1,0]]",Hugues,1001,Riate
723,1763038497603,252,"[[1,0,0],[0,0,0],[2,0,0],[0,1,1],[1,0,0],[0,0,0],[0,1,1],[1,1,0],[0,1,0],[0,1,0],[0,1,0],[1,0,0],[1,1,0],[0,1,0],[2,0,0],[0,1,1],[0,0,0],[1,0,0],[0,0,0],[0,1,1]]",Robull,4,Riate
724,1763047783603,713,"[[1,0,3],[3,1,1],[0,1,1],[1,3,0],[1,1,0],[0,1,1],[0,3,1],[1,1,3],[0,3,1],[1,1,1],[1,1,1],[2,0,1],[3,1,0],[1,0,0],[1,3,1],[2,0,1],[1,1,0],[1,0,3],[0,3,0],[3,1,1]]",Number One,0,Riate
725,1763047783603,593,"[[1,1,0],[0,0,0],[1,0,0],[0,1,0],[0,1,0],[0,1,1],[0,3,1],[1,1,3],[0,0,3],[1,1,1],[0,1,1],[2,0,1],[3,1,0],[0,0,0],[1,3,1],[2,0,1],[1,0,0],[0,3,0],[0,1,1],[3,1,1]]",Hugues,1001,Riate
726,1763047783603,427,"[[1,0,3],[3,1,1],[0,1,1],[0,0,0],[1,0,0],[0,0,1],[0,3,1],[1,1,0],[0,3,1],[0,0,0],[1,1,1],[0,1,1],[0,1,0],[1,0,0],[0,1,1],[0,0,1],[0,1,0],[1,0,3],[0,3,0],[0,1,1]]",Louis CLXXX,5,Riate
727,1763047783603,321,"[[0,1,0],[1,0,0],[0,1,0],[1,3,0],[0,1,0],[0,1,0],[1,0,0],[1,1,1],[0,0,1],[1,0,0],[1,1,0],[1,0,1],[1,1,0],[0,1,0],[1,2,0],[0,1,0],[1,1,0],[0,0,1],[1,0,0],[0,0,1]]",Robull,4,Riate
728,1763047783603,191,"[[0,0,3],[0,0,1],[0,0,1],[0,0,0],[1,1,0],[0,0,0],[1,0,0],[1,0,0],[1,0,0],[0,0,1],[0,0,0],[2,0,0],[0,1,0],[0,0,0],[1,0,1],[0,0,0],[1,0,0],[0,0,2],[0,0,1],[0,0,0]]",Cramomille,7,Riate
729,1763129175856,416,"[[0,0,1],[0,2,1],[1,1,0],[1,1,0],[0,1,3],[1,1,1],[0,0,0],[0,0,3],[0,1,1],[1,1,1],[1,0,1],[1,1,1],[1,1,0],[1,1,0],[0,0,1],[0,1,1],[1,0,1],[0,3,1],[0,0,0],[0,1,0]]",Number One,0,Riate
730,1763129175856,343,"[[1,0,0],[0,2,1],[1,1,0],[0,0,0],[0,1,3],[0,3,0],[0,0,0],[1,1,1],[0,1,1],[1,1,1],[1,0,0],[1,1,1],[1,1,0],[1,1,0],[0,0,1],[0,1,1],[1,0,1],[0,1,0],[0,0,0],[1,0,0]]",Dart Simpson,3,Riate
731,1763129175856,215,"[[0,0,1],[0,0,1],[1,0,0],[1,1,0],[0,0,1],[1,1,1],[0,0,0],[0,0,3],[0,0,0],[0,0,1],[1,0,1],[0,0,0],[0,0,0],[0,1,0],[0,0,0],[0,1,0],[0,0,0],[0,3,1],[0,0,0],[0,1,0]]",Cramomille,7,Riate
732,1763129836572,376,"[[0,1,0],[0,1,1],[0,1,0],[0,1,0],[0,1,0],[0,0,0],[0,1,0],[0,0,1],[1,1,1],[1,1,1],[1,0,0],[0,1,0],[0,0,1],[1,1,1],[3,0,0],[0,0,2],[0,0,1],[1,0,1],[0,0,1],[3,0,0]]",Number One,0,Riate
733,1763129836572,327,"[[0,0,0],[0,1,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[1,1,1],[1,1,1],[1,0,0],[0,1,0],[0,0,1],[1,0,1],[0,1,1],[0,0,2],[0,0,1],[1,0,1],[0,0,1],[3,0,0]]",Dart Simpson,3,Riate
734,1763129836572,228,"[[0,1,0],[1,1,0],[0,1,0],[0,1,0],[0,1,0],[0,0,0],[0,1,0],[0,0,0],[0,0,1],[1,1,0],[0,0,0],[0,0,0],[1,0,0],[1,1,1],[3,0,0],[0,0,1],[0,0,0],[0,0,0],[0,0,1],[0,1,1]]",Cramomille,7,Riate
